"exam_report_id","report_id","start_date_time","end_date_time","company_name","search_company_name","address","address_kind","check_school_order","event_kind","report_content","number_of_people","positions","exam_format","result_kind","action_year","course","status","is_open","user_no","created_at","updated_at"
1148,"PXXXXXXXX","2023-08-23 14:00:45","2023-09-05 14:00:30","コンピューターサイエンス株式会社","コンピューターサイエンス","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225266, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2023-08-23 14:00:45, 終了日時: 2023-08-23 15:00:45
形式: オンライン、 グループ, 住所種別：自宅
対応者数: 2名, 役職: 人事新卒採用担当

------
以下流れと質問
(個) : 個別できた質問
何も書いていない場合は全員にされた質問
自己紹介
↓
志望職種の確認と志望動機
↓
学校の進学理由
↓
(個)ゲームクリエイタ科ってことだけどどうしてIT系に?
↓
学生時代に力を入れたことについて
↓
チーム開発の経験あるんだよね?
↓
どんなことしてた?
↓
入社後の目標
↓
自分は何に向いていると思う?
(リーダーなのか、縁の下の力持ちなのかといった内容)
↓
なぜ?
↓
バイトやってた?(履歴書のガクチカ見ながらの質問なのでそこに書いていたら話の流れで出てきた質問)
↓
コンビニバイトってあるけどどのくらいやってた?
↓
どうしてこれを選んだ?
↓
就活どのくらいやってる?
↓
(個)ゲーム系とIT系の割合は?
↓
内定既にある?
↓
出たらくる?
↓
ぶっちゃけウチは志望として何番目くらい?
↓
その理由は?
↓
希望勤務先の確認
質問時間の予定でしたが時間が押していたため無しになりました
全体的に履歴書の内容を深堀する質問が多かった印象なので
履歴書に書いたことを補足できるエピソードとかがあるといいと思いました。

****** 2件目 ******
レポートID: P20225325, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2023-09-05 13:00:30, 終了日時: 2023-09-05 14:00:30
形式: オンライン、 単独, 住所種別：自宅
対応者数: 2名, 役職: マネージャー(東京、大阪1名ずつ)

------
10分前から接続、5分前に新卒採用担当の方から接続確認を受ける
大まかな流れ
自己紹介
↓
ゲームクリエイタ科に関して
 ・Unityメインでやってたってことだけどどんなことを?
 ・IT系を志望した理由は?
 ・ゲームクリエイタ科に入った理由は?
 ・phpとか触ってたって言ってたけどどんなことをやってた?
↓
いつ頃からIT系も考えていた?
↓
いつ頃からIT系の就活も動き出した?
↓
ゲーム系に比べて表に出てくる個人の貢献度(仕事の割合)はかなり少ないと思うけどその辺はどう考えている?
↓
作るのとマネジメントするのではどちらが好き?
↓
コミュニケーションで心がけていることは?
↓
嫌い、苦手なタイプは?
↓
(回答に対して : 話を遮るタイプが嫌い、苦手)
↓
そういう人と仕事する時はどうする/どうしてる?
↓
ストレスを感じることはあるか
↓
(回答に対して)
解消方法はどんなことを?
↓
希望配属場所の確認
↓
体調面や家族環境などで会社側で考慮すべきことはあるか(通院や介護など)
↓
こちらからの質問
全体的に何をしてきたのか、何を考えて動いているか、を聞かれた印象。
回答からさらに深堀する質問が来るので自分のマインドの軸は固めておくと良さそう
技術面はそこまで求められないのかもしれない。
","その他","その他","その他","UNSUCCESS","2023","G","1",True,"20217017","2023-10-16","2023-10-16"
1152,"PXXXXXXXX","2023-09-21 14:00:00","2023-09-28 16:00:30","株式会社テクノプロテクノプロ・エンジニアリング","テクノプロテクノプロエンジニアリング","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225392, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2023-09-21 14:00:00, 終了日時: 2023-09-21 15:00:00
形式: オンライン, 住所種別：HCS
対応者数: 1名, 役職: 人事

------
※一次面接
・自己PR
・現在の就職状況について
・現在選考を受けている企業数
・趣味について
・現在までに習った授業やプログラミング言語
・休学した理由
・バイトや部活動の経験について
・自身の短所について
・履歴書で書いた資格以外で持っている資格
・質疑応答

****** 2件目 ******
レポートID: P20225482, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2023-09-28 16:00:00, 終了日時: 2023-09-28 16:00:30
形式: オンライン, 住所種別：自宅
対応者数: 0名, 役職: 人事マネージャー社長

------
・性格診断
・モチベーション診断
","その他","その他","その他","UNSUCCESS","2023","G","1",True,"20207041","2023-10-16","2023-10-16"
1154,"PXXXXXXXX","2023-09-13 16:00:40","2023-09-25 11:00:30","エスアイエステクノサービス株式会社","エスアイエステクノサービス","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225384, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2023-09-13 16:00:40, 終了日時: 2023-09-13 17:00:20
形式: オンライン, 住所種別：自宅
対応者数: 0名, 役職: なし

------
※性格診断(30分程度)
※適性試験(15分程度)
・決められたお題に基づいたものを「形」を使って表現する。
(それに使用する形は約15種類あり、自由に設置したりすることができるが、1種類で1つずつしか設置できない、)

****** 2件目 ******
レポートID: P20225377, イベント種別：試験_面接, 結果種別：辞退
開始日時: 2023-09-25 10:00:30, 終了日時: 2023-09-25 11:00:30
形式: オンライン, 住所種別：HCS
対応者数: 2名, 役職: 人事マネージャー

------
・いままで面接を受けた企業数
・長所と短所
・趣味について
・現在の選考状況について
・希望する職務地
・いままで行った学校の授業について
・IT系の企業に就職したい理由
・志望動機
・休学した理由
・学生生活で1番力を入れたこと
・質疑応答
","その他","その他","その他","DECLINE","2023","G","2",True,"20207041","2023-10-16","2023-10-16"
1158,"PXXXXXXXX","2023-09-15 13:00:30","2023-09-15 14:00:30","大和ステンレス工業株式会社","大和ステンレス工業","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225361, イベント種別：試験_面接, 結果種別：内定
開始日時: 2023-09-15 13:00:30, 終了日時: 2023-09-15 14:00:30
形式: 直接、 単独, 住所種別：札幌
対応者数: 2名, 役職: 人事

------
志望動機、仕事とどう向き合っていくか、多くの資格を取った理由、逆質問
","その他","その他","その他","OFFERED","2023","M","1",True,"20225014","2023-10-16","2023-10-16"
1159,"PXXXXXXXX","2023-09-14 13:00:30","2023-09-14 15:00:00","ナビオコンピュータ株式会社","ナビオコンピュータ","****","OTHER",True,"OTHER","****** 1件目 ******
レポートID: P20225358, イベント種別：試験_適正, 結果種別：辞退
開始日時: 2023-09-14 13:00:30, 終了日時: 2023-09-14 15:00:00
形式: オンライン, 住所種別：HCS
対応者数: 2名, 役職: 採用担当人事

------
筆記試験(一般常識・SPI)
↓
面接(オンライン)
","その他","その他","その他","DECLINE","2023","G","1",True,"20217052","2023-10-16","2023-10-16"
1160,"PXXXXXXXX","2023-09-13 15:00:00","2023-09-13 16:00:00","株式会社はまなすインフォメーション","ハマナスインフォメーション","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225354, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2023-09-13 15:00:00, 終了日時: 2023-09-13 16:00:00
形式: 直接、 単独, 住所種別：北海道
対応者数: 5名, 役職: 総務部基盤サービス部(2人)取締役社長

------
・趣味を含めた自己紹介をしてください
・10年後のキャリアや将来の自分
・失敗談と成功体験
・リーダーシップを発揮した体験
・会社を知ったきっかけ
・家族や友人にどんな人と言われるか
・業務内容と自分の目指すエンジニア像がマッチするか
・今まで何社受けたか
・家族構成
・採用が決まったら引越すのか
・今まで触った事のあるIT技術
・長所と短所を教えてください
","その他","その他","その他","UNSUCCESS","2023","G","1",True,"20217008","2023-10-16","2023-10-16"
1161,"PXXXXXXXX","2023-09-27 11:00:00","2023-09-27 00:00:00","株式会社コーセイ","コーセイ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225343, イベント種別：試験_面接, 結果種別：他
開始日時: 2023-09-27 11:00:00, 終了日時: 2023-09-27 00:00:00
形式: 直接、 単独, 住所種別：札幌
対応者数: X名, 役職: 人事

------
1対2での面接
長所短所の質問、身体に関する質問、狭いところは平気かどうか、もし別の部類の仕事の依頼が来たらどうするか
     学生時代に仲間で達成したこと、学生時代に大変だったこと、学生時代に頑張ったこと、情報専門学校で学んでいること
     人見知りかどうか、人とのかかわり方について、苦手なことの解決方法
","その他","その他","その他","OTHER","2023","M","1",True,"20225014","2023-10-16","2023-10-16"
1162,"PXXXXXXXX","2023-09-10 13:00:00","2023-09-10 15:00:00","株式会社Donuts","donuts","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225340, イベント種別：試験_適正, 結果種別：不合格
開始日時: 2023-09-10 13:00:00, 終了日時: 2023-09-10 15:00:00
形式: オンライン, 住所種別：自宅
対応者数: 0名, 役職: なし

------
プログラミング適性試験
133分間のプログラミング適性試験
各言語を選択して解いていく(C♯で受験)
細かい問題ないようや回答は岩瀬のファイルを見てください!実際に内定まで進んでいるので!
","その他","その他","その他","UNSUCCESS","2023","G","2",True,"20217041","2023-10-16","2023-10-16"
1163,"PXXXXXXXX","2023-09-14 14:00:00","2023-09-22 15:00:00","株式会社ジェットスタジオ","ジェットスタジオ","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225339, イベント種別：試験_面接, 結果種別：継続（合格）
開始日時: 2023-09-14 14:00:00, 終了日時: 2023-09-14 15:00:00
形式: オンライン, 住所種別：自宅
対応者数: 3名, 役職: 人事エンジニアマネージャーグラフックスエンジニア

------
オンライン面接
面接内容(順番が変わってるかも)
人事:
自己紹介(自分は自己PRも交えた)
志望理由
中学、高校での部活経験(深掘り)
アルバイト経験(深掘り)
グラフックスエンジニアを目指したキッカケ
チーム制作の担当箇所
チーム制作で困ったこと、解決はどうしたか
カンファレンスや座談会の参加について深掘り
ーーーーーーーーーーーーーーーーーーーー
エンジニアマネージャー:
数学と物理の問題を数問出題
数学...ベクトル計算と行列計算
物理...波動方程式の解を理論立てて説明
⬆️ここが壁かも😭
時期によって、シェーダー開発と平行でクライアント側の開発もやれるか
数学が好きかどうか
プログラミングの経験(扱える言語と年数)
プログラマーを目指したきっかけ
ーーーーーーーーーーーーーーーーーーーーー
グラフィックスエンジニア:
ポートフォリオ作品の深掘り(説明をした)
チーム作品のシェーダーはどう作成したか、
軽量部分の工夫について説明した
※相手からの一方的な質問を返答する形ではなく、質疑応答のような会話をした
ーーーーーーーーーーーーーーーーーーーーー
・作品のレビューも貰えるので今後の課題を見つけやすい
・クライアントに、応募した場合は人事とマネージャーの2人だけらしい
・1年目から先輩と組んでシェーダーの開発、運用、保守、研究を行っていくらしいので、ほんとにグラフィックス部分専門で仕事したいならいい会社だと思った

****** 2件目 ******
レポートID: P20225418, イベント種別：試験_面接, 結果種別：内定
開始日時: 2023-09-22 14:00:00, 終了日時: 2023-09-22 15:00:00
形式: オンライン, 住所種別：自宅
対応者数: 2名, 役職: 役員

------
一次面接で人事の人に聞かれた内容と同じことを聞かれた
30分ほど会社の今後の方針や採用条件の確認などを行なった。
残り時間はほぼ雑談で、自分はアルバイトであった面白い話とか、趣味、今年一番遊んだゲームのジャンルなど話した。
ーーーーーーーーーーーーーーーーーーー
一次面接が結構キツかった分そこを乗り越えたらほぼ内定ラインなのかなって感じた
","その他","その他","その他","OFFERED","2023","G","1",True,"20217041","2023-10-16","2023-10-16"
1164,"PXXXXXXXX","2023-09-12 13:00:30","2023-09-27 14:00:00","関越ソフトウェア株式会社","関越ソフトウェア","****","OTHER",False,"OTHER","****** 1件目 ******
レポートID: P20225338, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2023-09-12 13:00:30, 終了日時: 2023-09-12 15:00:00
形式: オンライン, 住所種別：HCS
対応者数: 1名, 役職: 人事

------
※適性試験
・アルファベットの法則
・形の法則
・計算問題
※作文
・IT企業に入ってどんなことをしてみたいか

****** 2件目 ******
レポートID: P20225383, イベント種別：試験_適正, 結果種別：継続（合格）
開始日時: 2023-09-13 16:00:00, 終了日時: 2023-09-13 16:00:30
形式: オンライン, 住所種別：自宅
対応者数: 0名, 役職: なし

------
※性格診断(15分程度)
※適性試験(30分程度)
・全て計算問題

****** 3件目 ******
レポートID: P20225393, イベント種別：試験_面接, 結果種別：不合格
開始日時: 2023-09-27 13:00:30, 終了日時: 2023-09-27 14:00:00
形式: オンライン, 住所種別：HCS
対応者数: 4名, 役職: 人事マネージャー

------
・選考状況について
・自己PR
・長所と短所
・バイト経験について
・スポーツをしていた経験
・休学していた理由
・出身地はどこか
・出身地(登別)はどんな町か
・友達は何人いるか
・趣味について
・入社したらどんなことをしたいか
・自身にとって『健康』とはなにか
・友達とゲームをするか
・東京でも上手くやっていけるか
・IT企業を目指したキッカケ
・競争心はあるか
","その他","その他","その他","UNSUCCESS","2023","G","1",True,"20207041","2023-10-16","2023-10-16"
